c0_corrected,c0_error,phi,v_obs,v_bar,radius_kpc,g_obs,g_N
258.3420690859698,,0.22292964711288163,242.0,193.64141628277767,32.11,5.910095582404377e-11,3.784079687593663e-11
194.75672497095474,,0.3073044076723115,244.0,179.44411414142286,36.7,5.256754155622385e-11,2.843128243751776e-11
161.56339292119725,,0.36455697798396947,241.0,167.37552748236521,41.44,4.5416997174936255e-11,2.1906260556454975e-11
140.55590248931097,,0.4074020186467239,237.0,157.69426432181987,46.02,3.955069832130807e-11,1.7510125497015436e-11
49.3724826746088,,0.1823215567939546,39.3,32.75,0.87,5.752676157060809e-11,3.9949139979588946e-11
194.8596158797447,,0.12088363585744366,115.0,101.9057628399886,6.11,7.013883511725516e-11,5.507574198667125e-11
145.02533444582238,,0.20552405391140915,127.0,103.40600466123811,6.98,7.487832098747091e-11,4.964096009894021e-11
145.36164337690417,,0.2088955614128508,129.0,104.68091755425151,7.85,6.869321488868983e-11,4.5234465492402525e-11
144.56518615783702,,0.20632609577611333,127.0,103.32310196659797,8.72,5.99370046436407e-11,3.9671851124046453e-11
136.02364619888584,,0.2158015707616493,124.0,99.93100469824168,9.6,5.190105854396198e-11,3.370802852938e-11
123.90053595182036,,0.23635482339586147,122.0,96.31905989989728,10.47,4.6065634553806476e-11,2.8713217903078947e-11
266.4542007386974,191.59299327827273,0.1307307510857363,166.0,145.65736335661165,17.88,4.9940483180880384e-11,3.8450452248082913e-11
237.59180407905492,152.72343099764964,0.153432159858279,166.0,142.38798615051763,18.58,4.8058979508834304e-11,3.535941440457862e-11
212.80912840769258,124.43692365429712,0.1776238331603882,166.0,138.98471390768123,19.39,4.605135839474685e-11,3.2281993377401546e-11
188.75466282076434,99.01440270120723,0.20964178315040505,168.0,136.22694337024524,20.09,4.5524240077138295e-11,2.993299449302508e-11
164.74346663941654,76.90260902831565,0.25268504328581726,172.0,133.59454554733887,20.79,4.6111206188976766e-11,2.7818073024165054e-11
152.72584988661723,68.23599881749242,0.27642275452980214,173.0,131.21915180338576,21.48,4.5150442136108166e-11,2.5975520190298948e-11
147.08578992149808,65.7688216038432,0.28423015479106467,171.0,128.69347341648682,22.3,4.249046031695288e-11,2.406646260124561e-11
141.7900425929723,63.010848476892214,0.29362554535026525,170.0,126.74445471104445,22.99,4.073455251332189e-11,2.2642430406637956e-11
132.10405531485122,56.414594168659285,0.31953273218092215,172.0,124.9560086590477,23.69,4.0466524975467575e-11,2.1357642201179802e-11
125.89819617742465,52.64225863789255,0.3370500286543081,173.0,123.50005060727707,24.39,3.976348901531789e-11,2.0264064030789368e-11
116.75762951200673,46.99647233342065,0.36814096444782934,176.0,121.79545393814993,25.2,3.9831702825870035e-11,1.9075050406855336e-11
109.78155143136587,43.17323509383241,0.39348836310107976,178.0,120.09645207082514,25.9,3.964097418407205e-11,1.8045323380968232e-11
103.52960560953807,39.94248932781457,0.4184290552751778,180.0,118.45436674095218,26.59,3.948487351556984e-11,1.7099676394650825e-11
99.03892091206944,38.08008685072117,0.4345974701606398,180.0,116.55454731583835,27.41,3.8303640524589634e-11,1.6060293831482425e-11
95.44179617793723,36.62730059799501,0.4482724890090211,180.0,114.97151038409471,28.1,3.7363088497473374e-11,1.5243273144934186e-11
92.16248157227535,35.33198530644581,0.46134679307889687,180.0,113.47812167990797,28.8,3.64549578742709e-11,1.4488915104954274e-11
90.32123041181427,35.0098210468149,0.46473820070974886,178.0,111.83732382348927,29.61,3.467413817519304e-11,1.3687974999250355e-11
90.99287636859795,36.106093710894704,0.4534282648044303,174.0,110.56759290135605,30.31,3.236805761505703e-11,1.3069947761658373e-11
91.06607020210036,37.02017937551826,0.44447562909682625,170.0,108.99726693821272,31.01,3.01995279677933e-11,1.241462279953595e-11
47.08773291107106,,0.137518928193112,30.4,26.494142748917163,1.48,2.0234362684135854e-11,1.536887600497451e-11
42.232042107721156,,0.19880123279748765,36.0,29.509661129874058,1.91,2.1987492916837736e-11,1.4774036096134202e-11
31.063307558556442,,0.3309694713014725,41.9,30.09371529073803,2.33,2.441609483782498e-11,1.259504643704505e-11
276.5020238801192,184.4017211349859,0.15106633564811178,191.0,164.22001644135833,11.35,1.0415375962496539e-10,7.699462343795054e-11
253.12298160857128,158.9014437819653,0.1677434353968449,189.0,159.81287182201564,12.19,9.495634310285888e-11,6.789282568024002e-11
239.07072064159178,148.72015311041986,0.17578951615226004,185.0,155.1769857291989,13.12,8.453055103298926e-11,5.947368747332564e-11
219.47921231955578,131.32235831474577,0.19205737668845965,182.0,150.1972319984626,13.94,7.699882191151598e-11,5.244029941300137e-11
201.08140770041402,116.18410442268602,0.20968262334252946,179.0,145.1406369698025,14.86,6.98700945266645e-11,4.593707286586669e-11
189.35797991191748,108.10903793346279,0.22086944594992816,176.0,141.12055838891797,15.68,6.401523668443398e-11,4.115651493909295e-11
175.727710093687,97.60495946741857,0.23788378125937693,174.0,137.16320825935796,16.61,5.906537184300894e-11,3.670368891301066e-11
153.03692373797966,76.58099980320173,0.28436833187396054,178.0,133.94311815095242,17.42,5.893807298320699e-11,3.3373114424388346e-11
141.6359698610472,69.2607777239293,0.30650960977893565,177.0,130.27402580714238,18.35,5.5324123535841744e-11,2.996978849723017e-11
144.21535704001982,75.76647294227077,0.28663796187935425,169.0,126.88241012843348,19.16,4.8303876216518266e-11,2.7227728566074544e-11
153.467383831488,91.82762639772191,0.24872636065104778,158.0,123.20734556023841,20.09,4.0265983889090146e-11,2.448484412496326e-11
139.66552305107442,79.71384506085438,0.2760346258426154,158.0,119.88829175528359,21.02,3.848447270845962e-11,2.215771187888213e-11
128.46951681369202,70.79999111534333,0.30150625111984075,158.0,116.87310597395793,21.95,3.685392329529937e-11,2.016502317025822e-11
117.93451809610848,62.58480056480047,0.3308116467099578,159.0,114.21613283595273,22.76,3.599366490995675e-11,1.8573199505220585e-11
247.2647754870976,,0.14039042402827376,162.0,140.78105909532007,10.65,7.985176124798043e-11,6.03035565738349e-11
204.48415634379464,,0.1565487099369112,145.0,123.98803047068697,13.47,5.057926185310868e-11,3.698247780406376e-11
136.715493800442,,0.2611186722014438,147.0,113.21785857363669,16.03,4.368227266681194e-11,2.591196977960556e-11
103.08102005393106,,0.35614904373599865,150.0,105.05523404381145,18.58,3.924107413807417e-11,1.9248361118339223e-11
290.43149639339237,,0.1328627203270097,183.0,160.23210695737606,20.9,5.192302325365054e-11,3.9806764458722375e-11
240.39212353158644,,0.17453211474102046,185.0,155.37222821341015,22.65,4.8964275035444564e-11,3.453684488375189e-11
199.14182927224908,,0.22215692250720492,186.0,148.94688281397498,24.39,4.59640370869036e-11,2.947508833157029e-11
171.72693796565204,,0.2632372895655065,186.0,142.9520678409375,26.13,4.2903286052414033e-11,2.534227226200122e-11
155.20454548056895,,0.29017320013772685,184.0,137.6566522184816,27.87,3.9364320178330046e-11,2.2032385222474217e-11
137.8053205231108,,0.3294234174400859,185.0,133.0775987910813,29.61,3.745494189641402e-11,1.9380973283491182e-11
59.105440406050064,69.27568969051202,0.18258351026507721,47.1,39.23971967280092,0.87,8.262788566831295e-11,5.735042200221988e-11
54.92497389439795,36.89097528600057,0.2938467933223256,65.9,49.12124591253768,1.74,8.087711652922729e-11,4.4935913767030935e-11
68.3205171853821,40.86957793347528,0.2714360647569307,76.1,58.009813824903794,2.61,7.190066124855049e-11,4.17798151583098e-11
62.09919568165466,30.817490746738336,0.3384668588984724,85.7,61.092308026461076,3.5,6.799824090362004e-11,3.455485695768911e-11
66.8700415952373,29.158741526078742,0.3536915916317337,96.6,67.8220355046942,4.37,6.919534740935293e-11,3.410863039844815e-11
76.77135933260914,33.42676376545571,0.31742217343888396,99.3,72.29271747555214,5.24,6.097773495668693e-11,3.231929595860153e-11
84.86322776907583,36.32613432327241,0.29740129716268715,103.0,76.5028267451602,6.11,5.626486969822004e-11,3.103972271161775e-11
92.20099743810428,38.599980168224384,0.2836891300818615,107.0,80.57107421401305,6.98,5.315158391627221e-11,3.013748196402274e-11
98.64668039087401,40.29023301462833,0.27444076612327406,111.0,84.3596692738894,7.85,5.0860471164205724e-11,2.9376777804838775e-11
106.18889356902864,43.07957231199523,0.26067020825186377,114.0,87.84098929315404,8.72,4.8294457954538693e-11,2.8673587286770085e-11
99.66730651681021,38.90750384082488,0.2819504258760502,115.0,86.74577396046449,9.6,4.464044610066969e-11,2.5399753253942532e-11
96.33632523551128,38.98327050926789,0.2815260035972401,111.0,83.76407344440693,10.47,3.8133209039065413e-11,2.1715657054287748e-11
92.74520370578414,37.47038834671397,0.2903054346554404,110.0,82.28385625382418,11.35,3.454566737375843e-11,1.933025087006547e-11
77.81576754906023,29.603609847222156,0.3494499184757131,111.0,78.263417380025,12.31,3.2433363008855796e-11,1.6123660323896655e-11
71.5755530721995,27.40815503979021,0.37164631973124157,109.0,75.16619253361182,13.12,2.9344265210312505e-11,1.3954534295322704e-11
66.36086100390388,25.424983756175273,0.39480568136581495,108.0,72.77158373980876,14.05,2.6901423718180832e-11,1.2213816962380902e-11
61.9767210631431,23.377929236111132,0.4225945773266136,109.0,71.43252550484269,14.98,2.570071826163552e-11,1.1037844583445463e-11
55.45441674485703,20.491389653357768,0.4706180476692446,111.0,69.33238781406565,16.03,2.4906718567624135e-11,9.717238699796921e-12
51.56286161540324,19.269943424026806,0.4949804457133104,110.0,67.05411098508428,16.95,2.3132349539360363e-11,8.595778059444403e-12
50.44628679406858,19.039017289965948,0.49991336848478746,109.0,66.11756952580758,17.88,2.1532257246045865e-11,7.922647345810842e-12
46.43492570060645,17.49514118996651,0.5359798838387076,110.0,64.36052516877095,18.93,2.071280109308812e-11,7.090757331903634e-12
42.027938247826995,15.787616599327817,0.5833526285653922,112.0,62.498730387104665,19.97,2.0354575933894363e-11,6.338235967041945e-12
39.317016518042,14.824041778099811,0.6144168535547044,113.0,61.12805738774953,21.02,1.968467521287938e-11,5.760398854777075e-12
89.10887618417641,81.43415063705393,0.15659153348052005,63.2,54.039365281246596,0.63,2.0544599779855774e-10,1.5020486786202925e-10
119.1572954809765,130.83805000591403,0.11154437006039601,66.6,59.570483462869426,1.04,1.3820354952888977e-10,1.1056889987038236e-10
92.77177219568269,71.78928182173586,0.17167649740967275,70.5,59.378737777086506,1.46,1.103137012935129e-10,7.825518914407976e-11
61.751749055080005,34.0667318250952,0.30213700621264894,76.1,56.25591879971387,1.88,9.981953503123233e-11,5.454848250851477e-11
44.27550944393282,22.1609213598614,0.4269235987925621,78.8,51.41805616707034,2.3,8.748400912958946e-11,3.7248393868522644e-11
35.70247381276673,17.672991458524006,0.5145564906965201,80.1,47.88102860215098,2.71,7.671844994535493e-11,2.7413325983551468e-11
262.827824798173,,0.1470147578691599,178.0,153.66406020927602,16.72,6.140557603872405e-11,4.5762781522976136e-11
242.84910722347206,123.01911797189709,0.08999557724938255,118.0,107.84435682964593,9.84,4.58535531564e-11,3.83004458240467e-11
186.48692767812784,67.84951160125483,0.136880379255373,120.0,104.6489445718398,10.48,4.4525139388422476e-11,3.386199185684673e-11
160.3405590828954,50.22668396624724,0.17010950192129098,121.0,102.07226508704507,11.13,4.2626498012355015e-11,3.033363233895767e-11
139.53572753884384,38.97193687712532,0.2051264323180021,122.0,99.37440767119068,11.78,4.0942885719724437e-11,2.7164886441533982e-11
126.50349250441118,33.32765193892424,0.2307050543072583,122.0,96.86478049322159,12.43,3.880186595159726e-11,2.4460467144851097e-11
117.456223772365,29.796401996650097,0.25122469937365083,122.0,94.89740354719933,13.08,3.6873638668069867e-11,2.2310278638261777e-11
109.01929345851904,26.46403557992849,0.27523541655625455,123.0,93.40537939540742,13.73,3.570621074240313e-11,2.0590994312589953e-11
101.09066457478339,23.62365768544743,0.30068407138358993,124.0,91.79864105747971,14.38,3.464882906968254e-11,1.898968219344034e-11
95.40986377937979,21.916798124631335,0.3189540409956321,124.0,90.1367106122694,15.03,3.3150376714706254e-11,1.7516547376191663e-11
93.8129778474767,21.673940225047794,0.3217742764256176,123.0,89.15800020188878,15.68,3.126570621767826e-11,1.642777165143439e-11
91.70862744736431,21.065040515478415,0.3291155879468531,123.0,88.50586025795128,16.33,3.002120474544979e-11,1.554396998236708e-11
89.5386440784085,20.450050895079674,0.3369500310995451,123.0,87.81517522615324,16.98,2.887198312680772e-11,1.471653395745213e-11
90.01136443088657,21.005107870274422,0.32985995420105363,121.0,87.00195515044474,17.72,2.6773866979543534e-11,1.3841985358767258e-11
87.2698704917189,20.017678703687906,0.34273090315932153,122.0,86.59916223613251,18.28,2.638441979093839e-11,1.3293987564365645e-11
85.10864684909137,19.422073676005333,0.3510933592183807,122.0,85.8780000931554,19.02,2.5357896623467606e-11,1.2564852939873642e-11
84.26401938768035,19.381681526166634,0.35167811824949363,121.0,85.12429030541165,19.67,2.4119619871759595e-11,1.193731699417577e-11
82.97052117696529,19.216869637791625,0.354088271930702,120.0,84.21756170775784,20.32,2.296375299166671e-11,1.1310601503615514e-11
81.1762012561454,18.912473499762143,0.3586443696159959,119.0,83.1361082803375,20.97,2.1882632690406415e-11,1.0680338792170156e-11
270.7927750971366,164.3444605370063,0.1860637405359331,219.0,181.81832773403235,14.91,1.042352625148167e-10,7.184586086403928e-11
224.9992311534237,123.18883621995332,0.23071834263914087,217.0,172.28998403853893,17.15,8.897324321822054e-11,5.608671646049403e-11
192.83645801799034,97.53921161389788,0.27582854178892047,218.0,165.44958416387755,19.39,7.942171419480146e-11,4.574647437043703e-11
178.46894755241416,86.73720710961928,0.3022265494500635,220.0,162.6175291904289,21.64,7.247566075640631e-11,3.9598755574935636e-11
159.13136565811473,74.1563463831095,0.34204529607241335,222.0,157.69015853882573,24.01,6.651473530012743e-11,3.355993398192532e-11
146.30705876668804,68.56075820950011,0.36417782778083957,218.0,151.45934437993586,26.25,5.866617288522667e-11,2.831828287504244e-11
130.2699205455054,60.46094502468638,0.4030580503255818,217.0,145.01530712307581,28.5,5.354003934008709e-11,2.391040386124092e-11
125.08884465180384,60.89774647215921,0.400711706132517,207.0,138.6575309891244,30.87,4.497882849093716e-11,2.0181543302133985e-11
120.89493937253012,61.25316668598786,0.39882591359284925,199.0,133.5503968545208,33.12,3.87453780670693e-11,1.7450348953979483e-11
117.04867042625193,61.842270303253784,0.3957454943579626,191.0,128.57699833173893,35.36,3.3431707345683177e-11,1.515020074970015e-11
104.05011742709593,53.974912009019604,0.44210762780809676,193.0,124.0373290586346,37.73,3.199130019397984e-11,1.3213628264681738e-11
96.53801125751517,50.33065043141145,0.46819200893127916,192.0,120.21759147479207,39.98,2.987884091105825e-11,1.1713787305188564e-11
88.05425876426716,45.64037834897661,0.5074723326844156,194.0,116.79097824746567,42.22,2.8886126523628815e-11,1.0468981721826815e-11
80.55381115132953,41.71257471895103,0.5466320979700666,196.0,113.46365453307064,44.59,2.7917642953287798e-11,9.355783020265146e-12
273.84889827120924,160.21491000775964,0.1454117901370735,184.0,159.0985732179896,28.74,3.817270714579187e-11,2.8539731591387876e-11
228.4192622911389,117.22638429747717,0.18255396051329398,182.0,151.63142286478748,31.62,3.394571718679736e-11,2.3562460160615995e-11
200.62850847600168,96.0497879918893,0.21168502787450807,180.0,145.65951702515014,34.51,3.04231465308317e-11,1.9922179563044742e-11
168.21580596038652,72.78872374195244,0.26132657571850065,181.0,139.3753224211517,37.4,2.8385047532239787e-11,1.6830780114437804e-11
152.2771557928298,63.849637449064964,0.2892759958054497,180.0,134.78499174611395,40.29,2.6058644496872722e-11,1.461133451305e-11
139.8875282806511,57.5185761977915,0.3139889116026421,179.0,130.76435599963776,43.17,2.4050720515780276e-11,1.2835145262869022e-11
129.89529386884638,52.41818631864668,0.33798480306328366,179.0,127.66389661920869,45.92,2.261040079848072e-11,1.1501073819384385e-11
119.40459389674021,47.41567102925534,0.3662535562710049,179.0,124.10552969146862,48.81,2.1271657542844387e-11,1.0225334775830679e-11
116.06868165189702,47.41539228625993,0.36625528897870263,174.0,120.63868575212514,51.7,1.8976321592115636e-11,9.121929886139562e-12
108.62432197787265,44.54737286406872,0.3851711743074462,172.0,117.01747732710699,54.59,1.756094480067461e-11,8.128163792613217e-12
113.620111837646,64.0797856737111,0.11363149554758385,64.3,57.39333236535408,2.74,4.889623966961696e-11,3.89561830919954e-11
75.67446029102558,23.56655223155353,0.23114693208938142,73.1,58.01383024762285,3.42,5.063055944029441e-11,3.1889011116038095e-11
77.20445081883656,22.776477532205103,0.237001730729589,76.2,60.12103209360265,4.11,4.5779621648982215e-11,2.849804785129609e-11
72.29446499591488,19.723186692217737,0.26359620539785944,78.4,60.233442538178075,4.79,4.158155154194916e-11,2.4543920486756135e-11
58.27941281637297,13.588629956175525,0.3493193240527372,83.1,58.59945392237031,5.48,4.083434252167784e-11,2.0305358317052294e-11
48.55398925713844,10.292193382167772,0.43357537102264315,88.0,57.040494387759296,6.16,4.073696879918526e-11,1.7115513294223597e-11
41.935495676449676,8.66295959238763,0.4968675042146746,89.9,54.698180042849685,6.85,3.8232516994574037e-11,1.4153350426460916e-11
37.625133796699316,7.758160885413248,0.5424811266907393,90.6,52.66615801442137,7.53,3.532364385620189e-11,1.193637289253012e-11
35.426228350369996,7.2743800848622655,0.5710840468301861,91.6,51.74600467668977,8.21,3.3117067136721334e-11,1.05685295977354e-11
33.4838822595425,6.878269929157704,0.5971929521795355,92.3,50.79770565685029,8.9,3.101826297814705e-11,9.39511858556584e-12
32.44889554765036,6.783792664144979,0.6038230054435162,90.9,49.696623627767714,9.57,2.797820879815203e-11,8.362688272313499e-12
31.632853403823116,6.720069129766577,0.6083887838777249,89.6,48.76274192454727,10.31,2.5232566837625317e-11,7.473458873432974e-12
30.032876481935038,6.445094334966822,0.6290085760807895,89.4,47.66093578602921,10.96,2.363026335085221e-11,6.716123202974584e-12
272.20860226930984,206.81507558424656,0.17942854931682484,214.0,178.85,5.03,2.9502827493883106e-10,2.06069625667898e-10
259.36168061152614,169.81000938278328,0.20760243591589506,229.0,186.069371203323,27.68,6.139160070278228e-11,4.05310423214667e-11
271.24250938435387,198.98778941156291,0.18458905891545355,218.0,181.25520378736718,30.2,5.099294828600001e-11,3.5251540711523526e-11
240.42164777889616,167.58289814925595,0.20965859015972813,214.0,173.52426141609132,32.71,4.5368151114103335e-11,2.9829360532561627e-11
218.14927175655998,144.76402760555018,0.23405479605565102,213.0,168.5508306120145,35.23,4.173021689337488e-11,2.613083148255083e-11
192.99781752005646,122.45498720459518,0.26595696779093064,211.0,161.72561516346136,37.75,3.821659878193766e-11,2.245146815569567e-11
164.8639251050485,95.4368922835319,0.3230292632720079,217.0,157.09772913699294,40.26,3.7900922036574316e-11,1.9864156234636884e-11
149.08348798898479,84.84513755646589,0.35468284698839125,216.0,151.50150527305001,42.78,3.5340346259040744e-11,1.738590065920775e-11
138.4899084289894,78.2968487913062,0.3782935245953209,215.0,147.28132060787615,45.29,3.307338736023498e-11,1.5520192259947307e-11
126.14511677085574,69.91739260774926,0.41458850148636245,217.0,143.35281824924127,47.81,3.191573146187998e-11,1.3928290152083148e-11
123.59624793666161,69.43476770546046,0.4169310266230797,214.0,141.04020455175183,50.33,2.948524186255355e-11,1.280745994131538e-11
171.99577448889565,56.581347245878334,0.3181860902925899,223.0,162.22523046678035,3.54,4.5520868804259074e-10,2.409004525632435e-10
158.91703546857084,49.37804660196409,0.35432080747886746,230.0,161.37946244798314,4.23,4.0524660289969645e-10,1.995079655088411e-10
139.71564827993436,39.266216623859556,0.4259530930767678,248.0,161.98045067229563,4.97,4.01006166617332e-10,1.7106962187903834e-10
142.1018906708007,38.347587203170924,0.43421962114411344,258.0,167.12465377675431,5.74,3.7577821385102103e-10,1.576787712745658e-10
151.88356088408702,40.3136633007497,0.41696138354599444,263.0,173.3291951749618,6.47,3.4642665034593084e-10,1.5046768474268296e-10
163.4086188616803,42.07523654463665,0.4027942418776922,272.0,181.81829775905393,7.22,3.3205092069806813e-10,1.4836861942864118e-10
165.84557709444056,40.34019954035022,0.4167393103703003,287.0,189.18831702829857,8.02,3.328078055024461e-10,1.446166635420522e-10
180.2147851746889,43.849823546152955,0.3896124442883627,289.0,195.74528423438457,8.79,3.0790085062490006e-10,1.4125304524009126e-10
194.9466765765047,47.414066844376045,0.3659663581602836,292.0,202.5096306351873,9.5,2.908346693044991e-10,1.398852218849132e-10
207.10378423781262,48.93790382764149,0.356853756556697,302.0,211.36220239200762,10.27,2.8777132774770125e-10,1.409575316108619e-10
231.1709432056764,56.0362798927009,0.32061294363661996,302.0,219.162633676455,11.08,2.667338931379866e-10,1.404744496515064e-10
240.04582992885994,58.326000114224826,0.31070606407672774,304.0,222.8105006502162,11.82,2.5335750230559274e-10,1.3609993277867512e-10
250.56653610315303,61.99752745074594,0.2962633203925911,303.0,225.30825462019806,12.56,2.3686434730919583e-10,1.309690403754783e-10
256.3646871421667,63.375412445665965,0.29124994913361546,305.0,227.93530244347846,13.39,2.2512471703619951e-10,1.2573225029851259e-10
274.16789713424765,71.21337511396398,0.2662089327892475,300.0,229.88370298914188,14.1,2.0683664042139517e-10,1.2145106681742762e-10
285.4564543114899,77.4067462827092,0.24979164108645507,295.0,229.79410566853105,14.93,1.8888101266701943e-10,1.1460987524845913e-10
283.5478254542789,77.0269075598609,0.2507276864123029,294.0,228.80087434273497,15.64,1.7908614599718553e-10,1.0846326885878475e-10
292.79183583145016,82.52255558811174,0.2379660168359189,290.0,228.586548379383,16.35,1.666795491526297e-10,1.0355895540876128e-10
289.2708796058976,80.59586067634434,0.2422563124925052,291.0,228.39280023678504,17.18,1.597227933126961e-10,9.838881666952106e-11
293.62707955456585,84.67177615112132,0.23339376797231431,286.0,226.46672912372804,17.89,1.4815823783784175e-10,9.289718474714238e-11
274.2412386621386,75.9776934856883,0.2533584460611215,287.0,222.76641802569793,18.72,1.4258112180179582e-10,8.590089271371676e-11
248.70843239468226,63.930006026745566,0.28928939914966834,294.0,220.14586914134907,19.44,1.440795948248962e-10,8.078465954703172e-11
250.04704475118885,65.62210277692549,0.283499998952919,290.0,218.41150564931326,20.26,1.3451187703087343e-10,7.629844074983731e-11
248.19235322877813,65.5746693520155,0.2836584712275312,288.0,216.8708486634384,20.98,1.281101589206027e-10,7.26442011556851e-11
237.7599073383749,61.28737682118179,0.29892979658151336,290.0,215.0673266677205,21.69,1.256436435521206e-10,6.910244274549138e-11
223.77422161174198,55.6328769583524,0.3224379195783379,294.0,212.96798468314432,22.52,1.2437421507086954e-10,6.526259440733316e-11
213.7091795598893,51.864429469564776,0.3407770636692414,297.0,211.23158168228537,23.23,1.230460756352059e-10,6.224042800600046e-11
214.9087725496165,53.104939431146136,0.33446883383447207,293.0,209.70541814650377,24.06,1.156228568781115e-10,5.922809416295079e-11
214.2782738669599,53.3637424977538,0.3331877253786224,291.0,208.54097439112533,24.77,1.1078068587453044e-10,5.689326639823902e-11
201.37953817160707,48.28493704540323,0.3606918906299997,297.0,207.06655186195573,25.95,1.1014876057825946e-10,5.354101736102006e-11
193.53478367509365,47.0136137548903,0.3684537328633846,292.0,202.0065392505896,28.92,9.553697643128428e-11,4.572320305686055e-11
176.56001536155375,43.0252255407188,0.3956097670830065,288.0,193.9015804474012,31.76,8.4626924878912e-11,3.836067870091793e-11
169.5880264891125,41.637574531142626,0.4062083111548912,285.0,189.85884388144788,34.72,7.580783290674997e-11,3.364232683801679e-11
155.6989859222569,243.56992349566087,0.1185977305092247,90.7,80.55656646108994,1.0,2.665745301360985e-10,2.1028387556707715e-10
132.5421348917444,136.80931196541556,0.17898478297046605,104.0,86.95633674436843,1.32,2.6551974704923505e-10,1.856233552308568e-10
171.20145539570933,218.98752614527854,0.1278238960463633,105.0,92.40087553697745,1.65,2.1652035585930595e-10,1.6767654117323592e-10
215.32218435886998,336.9214523473821,0.09457435401133847,108.0,98.25408948232129,1.98,1.9089141577800035e-10,1.5799384152608387e-10
227.7248336523715,325.48449545586703,0.09686768407461901,116.0,105.29042739014787,2.31,1.8875917774167936e-10,1.5551413729929612e-10
195.26924743263808,185.902803094454,0.14356525824997454,130.0,112.61435476883042,2.63,2.0822603737226133e-10,1.562556880207191e-10
204.38735991892466,173.53554088412466,0.1507950579231683,141.0,121.26337493241725,2.96,2.1764595120071464e-10,1.6097990598342998e-10
250.0780794107984,242.4512731119118,0.11898186079194736,146.0,129.622290135609,3.28,2.10589127926276e-10,1.6599293919826753e-10
244.43206048423227,231.2102028145403,0.12302166084110318,146.0,129.0996982955421,10.3,6.706139219399858e-11,5.243452139005467e-11
202.16443430392553,153.24722638478787,0.1648748656793714,149.0,126.35197188805563,11.13,6.463703861568838e-11,4.648073233377529e-11
176.03485799507501,115.95379903361803,0.2019932571334986,152.0,124.19926650347014,11.95,6.265032797598549e-11,4.1828687255441636e-11
158.57525772282,96.85726683015412,0.230828535705291,153.0,121.46296307928603,12.72,5.963480844715637e-11,3.758414802903761e-11
137.30233506384758,75.97810415519884,0.277324832641912,156.0,118.21809421573332,13.58,5.807022450193138e-11,3.334818606906386e-11
122.93081629950102,64.30169972967347,0.31539810976588945,158.0,115.26074657054758,14.43,5.605984867164388e-11,2.98332524907379e-11
113.70193552329374,58.24391557170029,0.3407435240153103,158.0,112.37612557834515,15.29,5.290671133628654e-11,2.676361059270182e-11
105.26707571828297,52.67851048411361,0.36883318990277514,159.0,109.95498033286168,16.02,5.113706700066265e-11,2.445520889717406e-11
95.22793006900991,46.36145509613403,0.4083601825463804,161.0,107.02304471467815,16.88,4.976034560605456e-11,2.198802591891834e-11
86.89794114631216,41.520437124544635,0.4462570924905705,163.0,104.3231307045566,17.73,4.855909134606773e-11,1.9890997642684484e-11
82.08211955783476,39.43175567396304,0.46529073483538413,162.0,101.7283067783987,18.59,4.574616768644387e-11,1.8038828114405162e-11
76.50735446788008,36.372406925119606,0.49683436188404795,164.0,99.78641641025095,19.32,4.511122829474995e-11,1.670089742764022e-11
71.91584022881827,34.1241800118701,0.523343300998108,165.0,97.7684739576107,20.18,4.3717045617311985e-11,1.5349017783564256e-11
67.62437587104272,32.097079341003685,0.5501621822765769,166.0,95.75813699106725,21.04,4.24399163153109e-11,1.4122439374188352e-11
66.04432465847974,31.94309027995751,0.5523266158693371,163.0,93.82427191297569,21.89,3.9330867499578844e-11,1.3031329391907392e-11
65.93318394691705,32.6112224051507,0.5430709465673413,159.0,92.37286398071677,22.63,3.6200433643420933e-11,1.22182312950107e-11
65.66946193817918,33.250257971086086,0.5345374441552069,155.0,90.8207399221125,23.48,3.31565535843028e-11,1.1383506432854423e-11
63.45329368343288,32.42484574343333,0.5456177518121632,154.0,89.24048912909431,24.34,3.157366131456985e-11,1.0602478204907687e-11
64.26486135050939,33.796762652462405,0.5274748447270705,149.0,87.9238818524296,25.19,2.8559358467352588e-11,9.944652655373277e-12
61.733516213387006,31.824592491512632,0.5540052037715896,153.0,87.92047543092565,25.93,2.925394382752907e-11,9.66009989005246e-12
54.844982824550925,28.27701311138005,0.6101187760029789,156.0,84.75266839457034,26.78,2.944711160329455e-11,8.691610719251994e-12
54.18721956132136,28.765333704172047,0.6016567811466437,151.0,82.73337234755996,27.64,2.673129102721501e-11,8.024675768350228e-12
48.58698122473578,25.380571402346952,0.6661981072154188,158.0,81.15792321147701,28.37,2.851405062854498e-11,7.523269036989453e-12
49.03134216214659,26.360590448950557,0.6460084425542327,152.0,79.66832494787373,29.23,2.5613117321690956e-11,7.03633705815876e-12
166.20899258234743,227.44507108165465,0.08344793054216681,77.0,70.83530193342865,0.76,2.5279701197257566e-10,2.1393901149503706e-10
284.1946621839483,277.1188191935566,0.07279231659527331,121.0,112.50506344160692,4.55,1.042709720609915e-10,9.014399877504218e-11
210.05727070105897,151.3005993672301,0.11096785058865362,117.0,104.7111999740238,5.31,8.353746278985468e-11,6.691073958939772e-11
